time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,-12.337808875433607,13.982480433410256,11.487219243075506,0.7414542294995723,0.4441730553300882,0.0,-8.833677583875943,9.91469171611548,0.05997170982456011,0.207798280438801,0.08212413774353683,0.0,409.3508414266911,410.0614091018373,408.55404980913977,408.4266120944158
4.14,-12.877364956185376,14.587626056696294,11.487512540181317,0.7556327757822805,0.4533963760690938,0.0,-9.150898652677535,10.254775221446282,-0.0531981591812441,0.22097464342899398,0.10366002661598894,0.0,513.6390294114937,515.1701322372244,514.4823500238535,515.4523911985314
4.199999999999998,-13.432425387271294,15.207981457334059,11.475371677412666,0.7689475464391053,0.45987333505695993,0.0,-9.351152943931451,10.422902271007937,-0.3522730468478117,0.22263646576807058,0.09677391903433841,0.0,438.66303754681,438.09960358343244,439.24654879889533,439.43364114034335
4.259999999999997,-14.000945619204467,15.84025966617946,11.447170190787391,0.7885439647189676,0.4763103383192373,0.0,-9.599153418577014,10.651308072129536,-0.5903605684213518,0.24882155885413282,0.05983672970250477,0.0,473.46534361413467,470.619123779324,471.0804840431446,473.1516490738227
4.319999999999996,-14.583413989836004,16.48474129637329,11.403047455465165,0.8038330118602479,0.4840852629358059,0.0,-9.816212747677495,10.83024428437754,-0.8816177439032098,0.2409404830242602,0.03619524033961879,0.0,453.45353669978255,451.5511418624997,454.7265463041496,454.153725135951
4.379999999999995,-15.178603762453797,17.139387249694604,11.340892896337241,0.8183857082834827,0.4863087165717115,0.0,-10.023254181530712,10.99041955988692,-1.1909080393198241,0.23613385932638803,0.0322293612065521,0.0,446.765975646627,446.4428408340076,449.33677998770276,449.00330285954846
4.439999999999993,-15.785878734251568,17.803054952611493,11.259656947690079,0.8336433635789886,0.4885817339317935,0.0,-10.219096987814961,11.131036778575147,-1.5175373708651876,0.2234345286080928,0.02453684262789138,0.0,442.66765773562236,442.03412551312874,440.57282484605514,439.5751945313682
4.499999999999992,-16.406838348517503,18.47773238680543,11.1611848848179,0.8486701142420925,0.4911606449082093,0.0,-10.478811065614211,11.356616310217783,-1.7664069619701133,0.23623029531768389,0.03492310792867673,0.0,483.2999894713922,484.0827025546073,482.830938831516,483.8427148271263
4.559999999999991,-17.04323349969319,19.165607387739396,11.047463729194641,0.8629086082574613,0.5007455996434711,0.0,-10.733668857071468,11.570518170360447,-2.0260324187584957,0.23806266040957239,0.06372601410161656,0.0,482.70901968178407,484.87981450613864,483.2474633313826,483.43662785688736
4.6199999999999894,-17.694097105118352,19.86494034044641,10.917000915411855,0.8771886376856521,0.5197631848723754,0.0,-10.961148718135531,11.738261877393358,-2.32446903225334,0.23785917285503347,0.01980895856297047,0.0,472.0486353066982,468.64705490305386,469.14911350721,469.1865555383994
4.679999999999988,-18.358278545463364,20.57366046890272,10.768088990044236,0.9000396516988296,0.5218064418227764,0.0,-11.17732911704272,11.884509523567772,-2.6407028304487676,0.2687663056052688,0.028807231782702246,0.0,464.90158880322076,465.60651822613164,465.4819063621572,467.95409895801254
4.739999999999987,-19.034115383955935,21.28934876821367,10.598703770268846,0.9175948738706348,0.5235238988957995,0.0,-11.350299003685466,11.970941317158283,-3.005810904277999,0.2544133389136475,0.027957944673653257,0.0,442.714863932952,442.6451600474878,442.80921967483465,441.6968957207379
4.799999999999986,-19.721125396667343,22.011225021677923,10.408237066285272,0.9357796463021923,0.5252584329388252,0.0,-11.54940660032198,12.090372594136316,-3.3438710791707997,0.23445426048131982,0.023879088910019372,0.0,459.33726866505606,459.01362230415714,461.8404491321955,460.32177733855235
4.859999999999984,-20.419877860947157,22.73991022087031,10.197254938398634,0.9546504885973253,0.5266980989164072,0.0,-11.741690830792678,12.197917952127067,-3.689601387130856,0.20921374364447493,0.021172120638139582,0.0,458.30994748145156,458.0946352400727,459.90521115315886,457.94955259827395
4.919999999999983,-21.129349390710583,23.473816062987023,9.96471394143898,0.9681460355723654,0.5320817585956785,0.0,-11.90715061776802,12.26453304905656,-4.061769739785716,0.21871603752617605,0.0422214930162158,0.0,443.4603955624186,445.18743365843,443.6160272231067,444.4406001922216
4.979999999999982,-21.851668165711423,24.21564475364795,9.712681105001096,0.9813136243585419,0.537643428375663,0.0,-12.168917996622437,12.460520662529895,-4.3406780722247165,0.21490713854890367,0.021920378849288637,0.0,502.22994248668437,500.7549271462304,502.7274408146059,502.49197741215784
5.0399999999999805,-22.588843584633533,24.967891797449173,9.44309276076196,0.9974842119925622,0.5395120663662194,0.0,-12.402489883707958,12.6123868073037,-4.646644037284699,0.2335697262633112,0.02895740079289428,0.0,490.74154014423397,491.2639330924785,490.29696808369073,491.72568376413204
